"Name","CtrlIndex","Method","Class","Superclass","Parameters"
"getSetting","0xec","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/z5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/z5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"downloadPageDataForFastLoad","0x2fb","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/x4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/x4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""itemList"":""JSONArray"",""url"":""String""}"
"setVisualEffectOnCapture","0x42a","< Application, Lzt0/o1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/o1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"chooseVideo","0x24","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/f4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/f4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""sourceType"":""JSONArray"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""maxDuration"":""String"",""Key"":""String""}"
"privateEnterContact","0x226","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/contact/n0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/contact/n0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""rendererOptions"":""JSONObject"",""sessionFrom"":""String"",""singlePage"":""JSONObject"",""androidVersionBegin"":""String"",""businessId"":""String"",""skyline"":""JSONObject"",""title"":""String"",""userName"":""String"",""sdkVersionBegin"":""String"",""sdkVersionEnd"":""String"",""sendMessageImg"":""String"",""handleWebviewPreload"":""String"",""sendMessageTitle"":""String"",""contactUsername"":""String"",""androidVersionEnd"":""String"",""navigationBarRightButton"":""JSONObject"",""subTitle"":""String"",""appId"":""String"",""window"":""JSONObject"",""sendMessagePath"":""String"",""page"":""JSONObject"",""headimgUrl"":""String""}"
"setLabInfo","0x22e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lab/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lab/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""labId"":""String"",""enabled"":""Boolean""}"
"queryTrafficCardInfo","0x380","< Application, Lnu0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lnu0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""deviceType"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""deviceData"":""JSONObject"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"gamelifeManager","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/k5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/k5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"nativeWXPayCgiTunnel","0x481","< Application, Lmt0/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmt0/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"addMapArc","0xfffffffe","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""pass"":""JSONObject"",""mapId"":""Int""}"
"connectWifi","0x13c","< Application, Ltv0/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ltv0/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""password"":""String"",""BSSID"":""String"",""SSID"":""String""}"
"addMapControls","0x8c","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""controls"":""String"",""data"":""String"",""clickable"":""Boolean"",""mapId"":""Int"",""iconPath"":""String""}"
"isdir","0xffffffff","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/i0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getFuzzyLocation","0x472","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/x>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openWCCertHomePage","0x283","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/r8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/r8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"setBackgroundTextStyle","0x1c6","< Application, Lzt0/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/j0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"removeXWebVoIPView","0x3a8","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lov0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"checkIsSoterEnrolledInDevice","0x158","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/soter/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/soter/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkAuthMode"":""String""}"
"kvReport","0xfffffffe","< Application, Lhu0/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhu0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""logStr"":""String"",""logId"":""Int""}"
"getDeviceInfo","0x363","< Application, Lxs0/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lxs0/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""waidPkg"":""String"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"operateCallTone","0xfffffffe","< Application, Lyt0/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyt0/i0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"createRequestTaskAsync","0xf2","< Application, Lmt0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lot0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateWxappCGI","0x4a7","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/profile/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""uiCgi"":""Int"",""uri"":""String"",""username"":""String""}"
"addImageToFavorites","0x39c","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/m2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/m2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""rendererOptions"":""JSONObject"",""navigationBarRightButton"":""JSONObject"",""androidVersionEnd"":""String"",""singlePage"":""JSONObject"",""androidVersionBegin"":""String"",""skyline"":""JSONObject"",""page"":""JSONObject"",""window"":""JSONObject"",""sdkVersionEnd"":""String"",""sdkVersionBegin"":""String"",""url"":""String"",""handleWebviewPreload"":""String""}"
"operateMediaTrack","0x2af","< Application, Lju0/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lju0/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""operationType"":""String"",""source"":""String""}"
"resumeDownloadTask","0x1bc","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/hb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/hb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""downloadId"":""Long""}"
"compressVideo","0x2dd","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/n4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/n4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""src"":""String"",""quality"":""String""}"
"returnCopyUrl","0x2f3","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/ib, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/ib>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""url"":""String""}"
"jumpRedPacketEnvelopePreview","0x3dc","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/j6, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/j6>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""url"":""String""}"
"chooseMultiWechatChatroom","0x484","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/contact/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/contact/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""rightButtonLightFontColor"":""String"",""countExceedTipWord"":""String"",""chatroomSessionWord"":""String"",""params"":""JSONObject"",""maxCount"":""Int"",""rightButtonLightColor"":""String"",""canSelectOpenIM"":""Boolean"",""tipWord"":""String"",""selectedUserNameList"":""JSONArray"",""rightButtonDarkColor"":""String"",""choiseSessionWord"":""String"",""rightButtonWord"":""String"",""rightButtonDarkFontColor"":""String""}"
"navigateBackNative","0x286","< Application, Llt0/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Llt0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""extraData"":""""}"
"getPhoneNumber","0xd1","< Application, Lyr0/f0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyr0/f0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"opNativeRedDot","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/e8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/e8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""op"":""String""}"
"chooseInvoiceTitle","0x11e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/o4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/o4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"openChannelsLiveCollection","0x414","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/t, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"removeSplashScreenshot","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/fakenative/o, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/fakenative/o>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"closeBluetoothAdapter","0xae","< Application, Lds0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"private_addContact","0x197","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/na, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/na>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"notifyBLECharacteristicValueChanged","0xba","< Application, Lds0/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""characteristicId"":""String"",""deviceId"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""state"":""Boolean"",""ExptSequence"":""Int"",""ExptId"":""Int"",""serviceId"":""String"",""Key"":""String""}"
"quickSendRedPacket","0x4c0","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/f0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/f0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""sessionId"":""String"",""materialId"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"setDeviceOrientation","0x18b","< Application, Lhc/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhc/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"enableDeviceMotionChangeListening","0x1eb","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/sensor/q, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/sensor/q>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""enable"":""Boolean""}"
"updateXWebLivePusher","0x235","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lfw0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openRedPacketEditPage","0x533","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/e0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"makeVoIPCall","0x9a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/q7, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/q7>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""avatarUrl"":""String"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""type"":""String"",""allowBackCamera"":""Boolean"",""scene"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""context"":""String"",""toUserName"":""String"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""showOther"":""Boolean""}"
"canvasToTempFilePath","0x64","< Application, Lqs0/i, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzv0/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""destWidth"":""String"",""destHeight"":""String"",""fileType"":""String""}"
"writeBLEPeripheralCharacteristicValue","0x2d7","< Application, Les0/t, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Les0/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""serverId"":""Int"",""value"":""String""}"
"addMapPolygons","0x1ec","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/o>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""polygons"":""String"",""level"":""String"",""latitude"":""String"",""mapId"":""Int"",""dashArray"":""String"",""points"":""String"",""longitude"":""String""}"
"moveMapMarkerAlong","0xc8","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/k1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"requestH5Transaction","0x2aa","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/u0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/u0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""package"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""nonceStr"":""String"",""url"":""String"",""GroupId"":""Int"",""timeStamp"":""String"",""ExptCheckSum"":""String"",""paySign"":""String"",""closeWebAfterPayDetailBack"":""String"",""ExptType"":""Int"",""signType"":""String"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"openLocation","0x26","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/g0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/g0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""address"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""latitude"":""String"",""BucketSrc"":""Long"",""StartTime"":""Long"",""scale"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""name"":""String"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""longitude"":""String""}"
"getMapRotate","0xfffffffe","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/y>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int""}"
"clearAdPushMsg","0x493","< Application, Lcom/tencent/mm/plugin/appbrand/ad/jsapi/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/ad/jsapi/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""slotid"":""String""}"
"checkNetworkAPIURL","0x267","< Application, Lmt0/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmt0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"compressImage","0x210","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/g4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/g4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""src"":""String""}"
"enterWCCoinHomePage","0x474","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/wccoin/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/wccoin/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""businessId"":""String"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"updateAppContact","0x4bd","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/contact/u0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/contact/u0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""appId"":""String"",""username"":""String""}"
"playVoice","0x21","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/j2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/j2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""localId"":""String""}"
"checkIsSoterEnrolledInDevice","0x158","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/soter/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/soter/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkAuthMode"":""String""}"
"openCustomerServiceChat","0x410","< Application, Lws0/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lws0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""rendererOptions"":""JSONObject"",""singlePage"":""JSONObject"",""androidVersionBegin"":""String"",""skyline"":""JSONObject"",""sdkVersionEnd"":""String"",""sdkVersionBegin"":""String"",""sendMessageImg"":""String"",""sendMessageHintTitle"":""String"",""url"":""String"",""extInfo"":""String"",""handleWebviewPreload"":""String"",""sendMessageTitle"":""String"",""androidVersionEnd"":""String"",""navigationBarRightButton"":""JSONObject"",""sendMessageParam"":""JSONObject"",""page"":""JSONObject"",""window"":""JSONObject"",""sendMessagePath"":""String""}"
