"Name","CtrlIndex","Method","Class","Superclass","Parameters"
"sendDataToH5","0x1cb","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/h5_interact/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/h5_interact/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""data"":""String"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""webviewId"":""Int"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"authorize","0x36","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/s0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateWxappStarItem","0x4a8","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/profile/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""actionType"":""Int"",""username"":""String""}"
"private_addContact","0x197","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/na, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/na>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"showSplashAdMenu","0x2f4","< Application, Lcom/tencent/mm/plugin/appbrand/ad/jsapi/t, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/ad/jsapi/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""showMenu"":""Boolean"",""icon"":""String"",""title"":""String""}"
"operateMediaContainer","0x2ae","< Application, Lju0/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lju0/o>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""operationType"":""String"",""mimeType"":""String"",""containerId"":""Int""}"
"enableLocationUpdate","0x154","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""enableIndoor"":""Boolean"",""subKey"":""String"",""type"":""String""}"
"removeMapVisualLayer","0xfffffffe","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/s1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""layerId"":""String"",""mapId"":""Int""}"
"openRedPacket","0x1a8","< Application, Lht0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lht0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""redPacketId"":""String"",""GroupId"":""Int""}"
"shareInvitationToLiveRoom","0x435","< Application, Lat0/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lat0/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"createFinderAccount","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"fetchFinderProfileFeed","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""maxId"":""String"",""username"":""String""}"
"batchPreloadMiniProgram","0x2eb","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/d4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/d4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""preloadList"":""String"",""BucketSrc"":""Long"",""preloadRate"":""JSONArray"",""path"":""String"",""high"":""Double"",""low"":""Double"",""appType"":""Int"",""appId"":""String"",""id"":""Int"",""ExptId"":""Int"",""openRate"":""Double"",""middle"":""Double"",""StartTime"":""Long"",""openParams"":""String"",""GroupId"":""Int"",""innerScene"":""Int"",""businessScene"":""Int"",""visitScene"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"openStickerSetView","0x4f4","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/emoji/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/emoji/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""productId"":""String""}"
"insertXWebVoIPView","0x3a6","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lov0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""viewId"":""Int""}"
"getGamePerformance","0xfffffffe","< Application, Lau0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lau0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"faceProcessInit","0x35e","< Application, Lzs0/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzs0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openRealnameAuth","0x192","< Application, Lyr0/k0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyr0/k0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""authType"":""Int"",""Key"":""String"",""categoryId"":""String""}"
"getWxCommFont","0x4b7","< Application, Lhc/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhc/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""path"":""String""}"
"faceVerifyForPay","0x1ef","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""faceVerifyTitle"":""String"",""package"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""scene"":""Int"",""packageSign"":""String"",""otherVerifyTitle"":""String"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""otherVerifyTitleFront"":""String"",""needFrontPage"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"getPhoneNumber","0xd1","< Application, Lyr0/f0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyr0/g0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""api_name"":""String"",""with_credentials"":""Boolean""}"
"addCard","0x3a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/v1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/v1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""cardList"":""String"",""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"getRecentUsageList","0x355","< Application, Lfu0/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lfu0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""requestId"":""Int"",""count"":""Int"",""lastUpdateTime"":""Long""}"
"enableLocationUpdate","0x154","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/q>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""enableIndoor"":""Boolean"",""subKey"":""String"",""type"":""String""}"
"enableGyroscope","0x1e8","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/sensor/y, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/sensor/y>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""enable"":""Boolean"",""interval"":""Int""}"
"exitVoIPChat","0x205","< Application, Lyt0/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyt0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""roomType"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"openBizProfile","0x230","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/profile/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""scene"":""Int"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""profileReportInfo"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""username"":""String""}"
"setEnableDebug","0xf9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/vb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/vb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""enableDebug"":""Boolean""}"
"requestPaymentToBank","0x95","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/g1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/g1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""key_appbrand_from_path"":""String"",""pay_scene"":""Int"",""result_jump_mode"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""key_appbrand_from_scene"":""String"",""BucketSrc"":""Long"",""key_appbrand_from_username"":""String"",""src_username"":""String"",""key_joint_pay"":""Boolean"",""scene"":""Int"",""paySign"":""String"",""key_qrcode_timeline_objid"":""String"",""key_qrcode_session_type"":""Int"",""appId"":""String"",""signType"":""String"",""key_qrcode_session_name"":""String"",""ExptId"":""Int"",""pay_for_wallet_type"":""Int"",""package"":""String"",""cookie"":""String"",""key_chat_type"":""Int"",""StartTime"":""Long"",""ext_info"":""String"",""reqKey"":""String"",""url"":""String"",""nonceStr"":""String"",""token"":""String"",""GroupId"":""Int"",""timeStamp"":""String"",""pay_code_scene"":""Int"",""businessScene"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""pay_channel"":""Int"",""key_send_type"":""Int"",""partnerId"":""String"",""ExptSequence"":""Int"",""Key"":""String"",""payScene"":""Int""}"
"getAppContact","0x39f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/q5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/q5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""WsRequestDomain"":""JSONArray"",""fromBusinessUsername"":""String"",""SystemAuthBizScene"":""Int"",""Uint32WxaLibPrivateMaxFileStorageSizeInMB"":""Long"",""UploadDomain"":""JSONArray"",""UDPDomain"":""JSONArray"",""NewSetting"":""JSONObject"",""Appid"":""String"",""auto_update"":""Boolean"",""Network"":""JSONObject"",""AppServiceType"":""Int"",""MaxWorkerConcurrent"":""Int"",""GuaranteeFlag"":""Int"",""VersionMD5"":""String"",""black_style"":""JSONObject"",""ForceSyncUpdateWhenLaunchLastInterval"":""Long"",""MaxBackgroundLifespan"":""Int"",""LifeSpanAfterSuspend"":""Int"",""Uint32MaxTempFileStorageSizeInMB"":""Int"",""navigation_bar_text_color"":""String"",""loading_image_info"":""JSONObject"",""CanPreFetchData"":""Int"",""size"":""Int"",""progressbar_color"":""String"",""firstPageNavigationStyle"":""String"",""MaxCodeSize"":""Int"",""BrandOfficialLabel"":""Int"",""RunningFlag"":""Long"",""AgeAppropriateLevel"":""Int"",""plugin_id"":""String"",""separated_plugin_list"":"""",""MigrateInfo"":""JSONObject"",""renderer"":""String"",""MaxDownloadConcurrent"":""Int"",""independent"":""Boolean"",""version_desc"":""String"",""keyPath"":""String"",""Uint32MinTempFileStorageSizeInMB"":""Int"",""CanShowGameLoadingAdvert"":""Int"",""TCPDomain"":""JSONArray"",""widget_list"":""JSONArray"",""Uint32MaxLocalstorageSizeInMB"":""Int"",""module_list"":""JSONArray"",""TLSSkipHostnameCheck"":""Int"",""wxapkg_md5"":""String"",""CanNotStarWxaBeforeTime"":""Long"",""LifeSpanBeforeSuspend"":""Int"",""SystemAuthFrequencyLimitFlag"":""Int"",""DownloadDomain"":""JSONArray"",""resizable"":""Boolean"",""WechatPluginApp"":""Int"",""PeriodFetchData"":""Int"",""fake_native_loading_style_info"":""JSONObject"",""url"":""String"",""background_color"":""String"",""OpenWxaWaitUpdateMinMicSec"":""Long"",""RequestDomain"":""JSONArray"",""appid"":""String"",""template_id"":""Long"",""MaxRequestConcurrent"":""Int"",""first"":""String"",""BatchPreFetchBusiFlag"":""Int"",""md5"":""String"",""OpenWxaWaitUpdateMaxMicSecForWeakNet"":""Long"",""client_js_ext_info"":""String"",""contexts"":""JSONArray"",""package_type"":""Int"",""second"":""String"",""Uint32OpendataMaxLocalstorageSizeInMB"":""Int"",""semver"":""String"",""MaxUploadConcurrent"":""Int"",""custom_version"":""String"",""inner_version"":""Int"",""white_style"":""JSONObject"",""EntranceModule"":""String"",""PreCgiCallByteBeforeLaunch"":""String"",""halfPage"":""JSONObject"",""WebsocketSkipPortCheck"":""Int"",""MaxWebsocketConnect"":""Int"",""ShowRelievedBuyFlag"":""Int"",""prefix_path"":""String"",""device_orientation"":""String"",""CanKeepAliveByAudioPlay"":""Int"",""NextTryOpenWxaDisMicSec"":""Long"",""VersionState"":""Int"",""code_size"":""Int"",""dev_key"":""Long"",""brotli"":""Boolean"",""OriginalFlag"":""Int"",""RunningFlagInfo"":""JSONObject"",""AppOpenForbiddenUrl"":""String"",""PrefetchDNSDomain"":""JSONArray"",""AppVersion"":""Int"",""PeriodFetchDataDay"":""Int"",""isTransparentBackgroundSupport"":""String"",""NewCategories"":""JSONArray"",""UseModule"":""Boolean"",""ExpendedMaxWebviewDepth"":""Int"",""alias"":""JSONArray"",""without_lib_md5"":""String"",""ShowFlagshipFlag"":""Int"",""Uint32MaxFileStorageSizeInMB"":""Int"",""CanShowLoadingAdvert"":""Int"",""OriginalRedirectUrl"":""String"",""OpenWxaWaitUpdateMaxMicSec"":""Long"",""LaunchFallbackMinVersion"":""Int"",""CanPeriodFetchData"":""Int"",""parallelDownloadOnLaunchStage"":""Boolean"",""ScanCodeEnableZZM"":""Int"",""target_appid"":""String"",""username"":""String""}"
"openRedPacketEditPage","0x533","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/e0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"isBluetoothDevicePaired","0x423","< Application, Lds0/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""deviceId"":""String""}"
"shareAppMessageForFakeNative","0x24d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/x, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/a0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""rendererOptions"":""JSONObject"",""customButtonIconData"":""String"",""videoMD5"":""String"",""singlePage"":""JSONObject"",""defaultHintUrl"":""String"",""sdkVersionEnd"":""String"",""sdkVersionBegin"":""String"",""type"":""String"",""liteAppPath"":""String"",""homeButton"":""Boolean"",""mode"":""String"",""playDesc"":""String"",""path"":""String"",""chatroomUsername"":""String"",""navigationBarBackgroundColor"":""String"",""liteAppId"":""String"",""androidVersionBegin"":""String"",""appBrandPriority"":""Int"",""bizSourceName"":""String"",""visualEffectInBackground"":""String"",""videoPath"":""String"",""thumbDataHash"":""String"",""navigationBarRightButton"":""JSONObject"",""useDefaultSnapshot"":""Boolean"",""navigationBarBackgroundAlpha"":""Double"",""pageOrientation"":""String"",""backgroundColorContent"":""String"",""webViewUrl"":""String"",""disableForward"":""Boolean"",""page"":""JSONObject"",""desc"":""String"",""bizSourceIconUrl"":""String"",""liteAppQuery"":""String"",""videoThumbPath"":""String"",""renderer"":""String"",""bizType"":""Int"",""signature"":""String"",""enableFullScreen"":""Boolean"",""openId"":""String"",""link"":""String"",""liteAppBizData"":""String"",""skyline"":""JSONObject"",""navigationBarFit"":""String"",""title"":""String"",""androidVersionEnd"":""String"",""liteAppPriority"":""Int"",""cacheKey"":""String"",""imageUrl"":""String"",""navigationBarTitleText"":""String"",""tailLang"":""String"",""messageExtraData"":""String"",""hasRelievedBuyPlugin"":""Boolean"",""backgroundColor"":""String"",""videoButtonText"":""String"",""navigationStyle"":""String"",""resizable"":""Boolean"",""cardSubType"":""Int"",""sdk_isFromMenu"":""Boolean"",""enablePullDownRefresh"":""Boolean"",""disableABTest"":""Boolean"",""backgroundTextStyle"":""String"",""handleWebviewPreload"":""String"",""hide"":""Boolean"",""disableSwipeBack"":""Boolean"",""navigationBarTextStyle"":""String"",""window"":""JSONObject"",""to"":""String"",""webpageUrl"":""String""}"
"modifyFinderAccountAvatar","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""avatarPath"":""String"",""username"":""String""}"
"operateSmCryptoSensitive","0x49b","< Application, Llu0/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Llu0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"showSplashAd","0x2ec","< Application, Lcom/tencent/mm/plugin/appbrand/ad/jsapi/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/ad/jsapi/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""adCallTime"":""Long"",""cgiFetchCallBack"":""Long"",""cgiFetchStart"":""Long"",""errCode"":""Int"",""show"":""Boolean"",""eventReceivedTime"":""Long""}"
"operateCallTone","0xfffffffe","< Application, Lyt0/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyt0/i0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""roomType"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"addMapCircles","0x87","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""fillColor"":""String"",""color"":""String"",""level"":""String"",""latitude"":""String"",""circles"":""String"",""mapId"":""Int"",""radius"":""Int"",""longitude"":""String""}"
"goToLiteAppRoam","0x4c4","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/e6, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/e6>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""running"":""String"",""query"":""String"",""pagePath"":""String"",""device"":""String""}"
"getBluetoothDevices","0xb2","< Application, Lds0/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""useOldImpl"":""Boolean"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"operateSocketTask","0x15b","< Application, Lmt0/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmt0/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""reason"":""String"",""code"":""Int"",""data"":"""",""socketTaskId"":""String"",""operationType"":""String""}"
